Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2019-1 Data Report
"October 2, 2018 (FTE 2019-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"613","Brantley County","1050-Brantley County High School","Female","*","*","*","*","*","463","*"
"613","Brantley County","1050-Brantley County High School","Male","*","*","*","17","*","466","*"
"613","Brantley County","1050-Brantley County High School","Total","*","*","*","*","*","929","*"
"613","Brantley County","2050-Hoboken Elementary School","Female","*","*","*","*","*","240","*"
"613","Brantley County","2050-Hoboken Elementary School","Male","*","*","*","*","*","266","*"
"613","Brantley County","2050-Hoboken Elementary School","Total","*","*","*","*","*","506","*"
"613","Brantley County","3050-Nahunta Primary School","Female","*","*","*","*","*","206","*"
"613","Brantley County","3050-Nahunta Primary School","Male","*","*","*","*","*","219","*"
"613","Brantley County","3050-Nahunta Primary School","Total","*","*","*","*","*","425","*"
"614","Brooks County","0110-Brooks County High School","Female","34","*","*","118","*","68","*"
"614","Brooks County","0110-Brooks County High School","Male","25","*","*","137","*","88","*"
"614","Brooks County","0110-Brooks County High School","Total","59","*","*","255","*","156","*"
"614","Brooks County","0193-Quitman Elementary School","Female","31","*","*","196","*","49","*"
"614","Brooks County","0193-Quitman Elementary School","Male","38","*","*","232","*","62","*"
"614","Brooks County","0193-Quitman Elementary School","Total","69","*","*","428","*","111","*"
"614","Brooks County","0197-Brooks County Middle School","Female","34","*","*","122","*","82","*"
"614","Brooks County","0197-Brooks County Middle School","Male","24","*","*","121","*","75","*"
"614","Brooks County","0197-Brooks County Middle School","Total","58","*","*","243","*","157","*"
"614","Brooks County","0393-North Brooks Elementary School","Female","16","*","*","53","*","99","*"
"614","Brooks County","0393-North Brooks Elementary School","Male","*","*","*","58","*","125","*"
"614","Brooks County","0393-North Brooks Elementary School","Total","*","*","*","111","*","224","*"
"614","Brooks County","0394-Delta Innovative School","Female","*","*","*","31","*","*","*"
"614","Brooks County","0394-Delta Innovative School","Male","*","*","*","37","*","*","*"
"614","Brooks County","0394-Delta Innovative School","Total","*","*","*","68","*","*","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Female","*","*","*","32","*","16","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Male","*","*","*","30","*","17","*"
"614","Brooks County","0395-Brooks County Early Learning Center","Total","*","*","*","62","*","33","*"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Female","44","*","*","74","*","242","16"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Male","40","*","16","78","*","223","24"
"615","Bryan County","0101-Dr. George Washington Carver Elementary School","Total","84","*","*","152","*","465","40"
"615","Bryan County","0182-Richmond Hill High School","Female","115","*","40","163","*","680","63"
"615","Bryan County","0182-Richmond Hill High School","Male","102","*","42","204","*","780","70"
"615","Bryan County","0182-Richmond Hill High School","Total","217","*","82","367","*","1460","133"
"615","Bryan County","0199-Richmond Hill Middle School","Female","91","*","27","129","*","583","46"
"615","Bryan County","0199-Richmond Hill Middle School","Male","83","*","30","124","*","581","47"
"615","Bryan County","0199-Richmond Hill Middle School","Total","174","*","57","253","*","1164","93"
"615","Bryan County","0202-Richmond Hill Primary School","Female","37","*","20","62","*","257","26"
"615","Bryan County","0202-Richmond Hill Primary School","Male","43","*","19","52","*","269","25"
"615","Bryan County","0202-Richmond Hill Primary School","Total","80","*","39","114","*","526","51"
"615","Bryan County","0282-Lanier Primary School","Female","*","*","*","50","*","181","15"
"615","Bryan County","0282-Lanier Primary School","Male","*","*","*","50","*","217","*"
"615","Bryan County","0282-Lanier Primary School","Total","*","*","*","100","*","398","*"
"615","Bryan County","0286-Bryan County Elementary School","Female","*","*","*","50","*","142","*"
"615","Bryan County","0286-Bryan County Elementary School","Male","*","*","*","50","*","169","*"
"615","Bryan County","0286-Bryan County Elementary School","Total","*","*","*","100","*","311","*"
"615","Bryan County","0302-Richmond Hill Elementary School","Female","38","*","*","46","*","206","*"
"615","Bryan County","0302-Richmond Hill Elementary School","Male","45","*","*","59","*","229","17"
"615","Bryan County","0302-Richmond Hill Elementary School","Total","83","*","*","105","*","435","*"
"615","Bryan County","0402-Bryan County Middle School","Female","*","*","*","50","*","162","*"
"615","Bryan County","0402-Bryan County Middle School","Male","*","*","*","64","*","158","*"
"615","Bryan County","0402-Bryan County Middle School","Total","*","*","*","114","*","320","*"
"615","Bryan County","0502-Bryan County High School","Female","*","*","*","67","*","172","17"
"615","Bryan County","0502-Bryan County High School","Male","*","*","*","70","*","203","15"
"615","Bryan County","0502-Bryan County High School","Total","*","*","*","137","*","375","32"
"615","Bryan County","0503-McAllister Elementary School","Female","50","*","17","37","*","513","32"
"615","Bryan County","0503-McAllister Elementary School","Male","42","*","*","40","*","516","32"
"615","Bryan County","0503-McAllister Elementary School","Total","92","*","*","77","*","1029","64"
"616","Bulloch County","0100-Mill Creek Elementary School","Female","25","*","*","195","*","78","*"
"616","Bulloch County","0100-Mill Creek Elementary School","Male","18","*","*","183","*","95","*"
"616","Bulloch County","0100-Mill Creek Elementary School","Total","43","*","*","378","*","173","*"
"616","Bulloch County","0107-Nevils Elementary School","Female","15","*","*","24","*","161","*"
"616","Bulloch County","0107-Nevils Elementary School","Male","*","*","*","35","*","190","*"
"616","Bulloch County","0107-Nevils Elementary School","Total","*","*","*","59","*","351","*"
"616","Bulloch County","0198-William James Middle School","Female","16","*","*","153","*","121","*"
"616","Bulloch County","0198-William James Middle School","Male","*","*","*","170","*","141","18"
"616","Bulloch County","0198-William James Middle School","Total","*","*","*","323","*","262","*"
"616","Bulloch County","0199-Langston Chapel Elementary School","Female","52","*","*","161","*","65","*"
"616","Bulloch County","0199-Langston Chapel Elementary School","Male","43","*","*","176","*","72","*"
"616","Bulloch County","0199-Langston Chapel Elementary School","Total","95","*","*","337","*","137","*"
"616","Bulloch County","0200-Brooklet Elementary School","Female","17","*","*","34","*","299","17"
"616","Bulloch County","0200-Brooklet Elementary School","Male","15","*","*","34","*","254","21"
"616","Bulloch County","0200-Brooklet Elementary School","Total","32","*","*","68","*","553","38"
"616","Bulloch County","0203-Southeast Bulloch High School","Female","31","*","*","43","*","394","25"
"616","Bulloch County","0203-Southeast Bulloch High School","Male","24","*","*","67","*","448","16"
"616","Bulloch County","0203-Southeast Bulloch High School","Total","55","*","*","110","*","842","41"
"616","Bulloch County","0299-Langston Chapel Middle School","Female","32","*","*","240","*","64","*"
"616","Bulloch County","0299-Langston Chapel Middle School","Male","38","*","*","226","*","83","*"
"616","Bulloch County","0299-Langston Chapel Middle School","Total","70","*","*","466","*","147","*"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Female","*","*","*","44","*","296","*"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Male","17","*","*","45","*","359","*"
"616","Bulloch County","0300-Southeast Bulloch Middle School","Total","*","*","*","89","*","655","*"
"616","Bulloch County","0399-Portal Elementary School","Female","18","*","*","55","*","100","18"
"616","Bulloch County","0399-Portal Elementary School","Male","*","*","*","54","*","133","*"
"616","Bulloch County","0399-Portal Elementary School","Total","*","*","*","109","*","233","*"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Female","21","*","*","146","*","163","*"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Male","17","*","16","158","*","178","16"
"616","Bulloch County","2050-Julia P. Bryant Elementary School","Total","38","*","*","304","*","341","*"
"616","Bulloch County","2054-Statesboro High School","Female","75","*","*","400","*","307","30"
"616","Bulloch County","2054-Statesboro High School","Male","60","*","15","418","*","314","25"
"616","Bulloch County","2054-Statesboro High School","Total","135","*","*","818","*","621","55"
"616","Bulloch County","3054-Stilson Elementary School","Female","*","*","*","*","*","166","*"
"616","Bulloch County","3054-Stilson Elementary School","Male","*","*","*","*","*","174","*"
"616","Bulloch County","3054-Stilson Elementary School","Total","*","*","*","*","*","340","*"
"616","Bulloch County","4052-Portal Middle/High School","Female","*","*","*","72","*","129","*"
"616","Bulloch County","4052-Portal Middle/High School","Male","16","*","*","68","*","129","*"
"616","Bulloch County","4052-Portal Middle/High School","Total","*","*","*","140","*","258","*"
"616","Bulloch County","5050-Mattie Lively Elementary School","Female","25","*","*","172","*","98","*"
"616","Bulloch County","5050-Mattie Lively Elementary School","Male","24","*","*","187","*","112","*"
"616","Bulloch County","5050-Mattie Lively Elementary School","Total","49","*","*","359","*","210","*"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Female","39","*","17","176","*","112","28"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Male","32","*","*","181","*","125","22"
"616","Bulloch County","5054-Sallie Zetterower Elementary School","Total","71","*","*","357","*","237","50"
"617","Burke County","0104-Blakeney Elementary","Female","16","*","*","245","*","83","18"
"617","Burke County","0104-Blakeney Elementary","Male","15","*","*","268","*","101","*"
"617","Burke County","0104-Blakeney Elementary","Total","31","*","*","513","*","184","*"
"617","Burke County","0188-Burke County Middle School","Female","17","*","*","300","*","117","20"
"617","Burke County","0188-Burke County Middle School","Male","22","*","*","302","*","152","20"
"617","Burke County","0188-Burke County Middle School","Total","39","*","*","602","*","269","40"
"617","Burke County","0196-S G A Elementary School","Female","*","*","*","72","*","43","*"
"617","Burke County","0196-S G A Elementary School","Male","*","*","*","68","*","51","*"
"617","Burke County","0196-S G A Elementary School","Total","*","*","*","140","*","94","*"
"617","Burke County","0288-Burke County High School","Female","19","*","*","405","*","168","20"
"617","Burke County","0288-Burke County High School","Male","*","*","*","358","*","198","18"
"617","Burke County","0288-Burke County High School","Total","*","*","*","763","*","366","38"
"617","Burke County","2056-Waynesboro Primary School","Female","24","*","*","331","*","116","26"
"617","Burke County","2056-Waynesboro Primary School","Male","24","*","*","293","*","149","*"
"617","Burke County","2056-Waynesboro Primary School","Total","48","*","*","624","*","265","*"
"618","Butts County","0100-Henderson Middle School","Female","15","*","*","149","*","240","20"
"618","Butts County","0100-Henderson Middle School","Male","25","*","*","130","*","231","19"
"618","Butts County","0100-Henderson Middle School","Total","40","*","*","279","*","471","39"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Female","15","*","*","79","*","161","*"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Male","28","*","*","78","*","135","*"
"618","Butts County","0104-Hampton L. Daughtry Elementary School","Total","43","*","*","157","*","296","*"
"618","Butts County","0108-Stark Elementary School","Female","*","*","*","88","*","190","27"
"618","Butts County","0108-Stark Elementary School","Male","*","*","*","89","*","203","17"
"618","Butts County","0108-Stark Elementary School","Total","*","*","*","177","*","393","44"
"618","Butts County","0111-Jackson Elementary School","Female","15","*","*","111","*","117","*"
"618","Butts County","0111-Jackson Elementary School","Male","*","*","*","106","*","123","19"
